Fornecedor;Cidade;Codigo;Item;Prod_Novos;Tipo;SubTipo;QtdEntrada;ValorEntrada;ValorEntradaEstoque;ValorLista;NFEntrada;CFOP;DataEntrada;ICMS;IPI;TipoNota
KENNAMETAL;INDAIATUBA;4148151;VDS202A03500 WU25PD D=3.5 5XD SEM REFRI;;BROCA;FURAÇÃO;1;97,14;115,41;422,4;650803;5.102*;17/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;2;33,8;74,82;164,33;651009;5.102*;19/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;5;33,8;74,82;164,33;651177;5.102*;19/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826024;40040400T011 RETA 4C 30° D=4X4X50X11;;FRESA DE TOPO;FRESAMENTO;2;36,93;43,46;159,06;651302;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826028;40040500T013 RETA 4C 30° D=5X5X50X13;;FRESA DE TOPO;FRESAMENTO;1;34,84;41;150,06;651302;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6085592;40041000T022S RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;1;65,74;77,37;283,17;651302;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826033;40140600T028 RETA 4C 30° D=6X6X76X28;;FRESA DE TOPO;FRESAMENTO;2;39,28;46,23;169,2;651302;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;3077754;4777070Z3LT RETA 4C VARIMILL D=7X8X63X16;;FRESA DE TOPO;FRESAMENTO;2;85,64;85,64;313,44;651588;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;1862108;759508013LT TOROIDAL 4C D=8X8X63X12 R1.0;;FRESA DE TOPO;MOLDES E MATRIZES;3;125,57;143,65;525,76;651588;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;2;32,68;38,47;140,8;651588;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826040;40041000T022 RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;2;65,74;77,37;283,17;651588;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6085592;40041000T022S RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;10;65,74;77,37;283,17;651589;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;10;32,68;38,47;140,8;651589;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5550906;HNPJ0704ANSNGD WP40PM;;INSERTO;FRESAMENTO;50;24,28;28,31;103,61;651589;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;4144458;VDS201A13000 WU25PD D=13.0 3XD SEM REFRI;;BROCA;FURAÇÃO;2;196,99;234,03;856,55;651589;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;2952527;CNGA120408T02020 CW2015;;INSERTO CERAMICAS;TORNEAMENTO;1;19,24;22,43;82,09;651589;5.102*;22/07/2019;;10;0
KENNAMETAL;INDAIATUBA;3954479;HNPJ0704ANSNHD TN6540;;INSERTO;FRESAMENTO;5;23,82;27,77;101,64;651589;5.102*;22/07/2019;;8;0
KENNAMETAL;INDAIATUBA;3077748;4777160Z6LT RETA 4C VARIMILL D=16X16X92X32;;FRESA DE TOPO;MOLDES E MATRIZES;8;243,98;319,49;1169,33;651711;5.102*;24/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;3;30,58;40,62;148,67;651789;5.102*;24/07/2019;;8;0
HEINZ TOOLS;DIADEMA;5530205;FRESA ESFERICA 55HRC 2C D=2X4X75 H4;;FRESA DE TOPO;FRESAMENTO;2;28;32,8;105,37;6518;5,101;22/08/2017;;8;0
HEINZ TOOLS;DIADEMA;5530408;FRESA ESFERICA 55HRC 2C D=4X8X75 H6;;FRESA DE TOPO;FRESAMENTO;2;50;61,08;188,15;6518;5,101;22/08/2017;;8;0
HEINZ TOOLS;DIADEMA;763;FRESA TOROIDAL 55HRC 4C D=4X4X100X11 R0.5;;FRESA DE TOPO;FRESAMENTO;2;44;44;149.072;6518;5,101;22/08/2017;;8;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER060;40ER060M ER D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;27,3;33,69;103,76;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER080;40ER080M ER D=8;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;27,3;33,69;103,76;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;808;PINCA DMC06 4,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,15;128,11;396,21;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;926;PINCA DMC06 6,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;122,15;128,11;396,21;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;01991P;PORTA FRESA FACEAR BT 40 X 22,00MM (L1= 55,00MM) -12.000RPM;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;2;163,31;185,28;570,66;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;2862;ROSQUEADEIRA PNEUMATICA ARTICULADA M3 A M12;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;5299;5499;16936,92;65196;6,102;01/11/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1987;SENSOR DE LOCALIZAÇÃO COM BIP E LED;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;126,5;141,86;436,92;65196;6,102;01/11/2019;;0;0
KENNAMETAL;INDAIATUBA;4166390;CNMG1204087N TN20P;;INSERTO;TORNEAMENTO;20;14,28;17,29;63,28;652086;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;2541274;759506032LT TOROIDAL 4C D=6X6X50X9 R1,0;;FRESA DE TOPO;MOLDES E MATRIZES;1;99,4;113,71;416,18;652086;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;3955373;GT315011 GP6520 MACHO M12X1,75 HSS-E-PM;;MACHO;ROSQUEAMENTO;2;143,96;191,21;699,83;652135;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;4148160;VDS202A04000 WU25PD D=4.0 5XD SEM REFRI;;BROCA;FURAÇÃO;1;97,14;115,41;422,4;652135;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;2;32,68;38,47;140,8;652286;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;2;42,88;50,47;184,72;652286;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6085592;40041000T022S RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;2;65,74;77,37;283,17;652286;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5427374;HNPJ0704ANSNGD WK15CM;;INSERTO;FRESAMENTO;5;23,82;27,77;101,64;652286;5.102*;25/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6597154;VXF016Z02A16XP07L180;;SUPORTE;FRESAMENTO;3;160;176;644,16;652447;5.102*;25/07/2019;;0;0
KENNAMETAL;INDAIATUBA;6597156;VXF020Z03A20XP07L190;;SUPORTE;FRESAMENTO;2;220;220;885,72;652447;5.102*;25/07/2019;;0;0
KENNAMETAL;INDAIATUBA;6085592;40041000T022S RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;2;65,74;77,37;283,17;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;2;42,88;50,47;184,72;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;2;42,88;50,47;184,72;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5366701;VTSPO6521 WP49EG M8 ISO2 (6H) 3F DIN371 B FURO PASSANTE;;MACHO;ROSQUEAMENTO;1;34,93;46,39;169,79;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;30,58;40,62;148,67;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;4166808;SNMG120408-6P TN10P;;INSERTO;TORNEAMENTO VALUE;10;14,71;17,8;65,15;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;2544369;75N504022LT TOR 4C D=4X6X6-12X57 R0,25;;FRESA DE TOPO;FRESAMENTO;3;101,18;122,69;449,05;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;4148194;VDS202A06100 WU25PD D=6.1 5XD SEM REFRI;;BROCA;FURAÇÃO;1;104,69;124,37;455,19;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5096666;571812015MT RETA 5C VARIMILL D=12X12X48X125XR0.5;;FRESA DE TOPO;FRESAMENTO;1;296,39;345,6;1264,9;652560;5.102*;26/07/2019;;8;0
KENNAMETAL;INDAIATUBA;4158852;TDS412A07000 WK15PD D=7.0 5XD COM REFRI;;BROCA;FURAÇÃO;2;204,71;243,2;890,11;652629;5,403;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6595770;XPPW070310SRMH WP40PM;;INSERTO;FRESAMENTO;450;16,98;18,67;68,33;652683;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5880398;40010600T020 ESF 2C 30° D=6X6X63X20;;FRESA DE TOPO;FRESAMENTO;3;47,34;55,72;203,94;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826028;40040500T013 RETA 4C 30° D=5X5X50X13;;FRESA DE TOPO;FRESAMENTO;3;34,84;41;150,06;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;3;32,68;38,47;140,8;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;2;30,58;40,62;148,67;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;30,58;40,62;148,67;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;3;30,58;40,62;148,67;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5366682;VTSPO6515 WP49EG M5 ISO2 (6H) 2F DIN371 B FURO PASSANTE;;MACHO;ROSQUEAMENTO;3;30,44;40,43;147,97;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172466;VTSFT-TC6514 WP49EG M6X1 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;30,58;40,62;148,67;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;33,8;74,82;164,33;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5366701;VTSPO6521 WP49EG M8 ISO2 (6H) 3F DIN371 B FURO PASSANTE;;MACHO;ROSQUEAMENTO;3;34,93;46,39;169,79;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5366707;VTSPO6523 WP49EG M10 ISO2 (6H) 3F DIN371 B FURO PASSANTE;;MACHO;ROSQUEAMENTO;3;48,52;48,52;177,58;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5368554;VTSPO6531 WP49EG M12 ISO2 (6H) 3F DIN376 B FURO PASSANTE;;MACHO;ROSQUEAMENTO;1;58,19;77,29;282,88;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;1;32,68;38,47;140,8;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;1;42,88;50,47;184,72;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826040;40041000T022 RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;1;65,74;77,37;283,17;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826024;40040400T011 RETA 4C 30° D=4X4X50X11;;FRESA DE TOPO;FRESAMENTO;4;36,93;43,46;159,06;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826028;40040500T013 RETA 4C 30° D=5X5X50X13;;FRESA DE TOPO;FRESAMENTO;4;34,84;41;150,06;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;4;32,68;38,47;140,8;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;4;42,88;50,47;184,72;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826040;40041000T022 RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;4;65,74;77,37;283,17;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826043;40041200T025 RETA 4C 30° D=12X12X76X25;;FRESA DE TOPO;FRESAMENTO;4;87,46;102,94;376,76;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826061;40041600T032 RETA 4C 30° D=16X16X92X32;;FRESA DE TOPO;FRESAMENTO;2;216,54;254,87;932,82;652845;5.102*;29/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826020;40040300T009 RETA 4C 30° D=3X3X38X9;;FRESA DE TOPO;FRESAMENTO;2;29,68;34,93;127,84;653068;5.102*;30/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826024;40040400T011 RETA 4C 30° D=4X4X50X11;;FRESA DE TOPO;FRESAMENTO;3;36,93;43,46;159,06;653068;5.102*;30/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;3;32,68;38,47;140,8;653068;5.102*;30/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826043;40041200T025 RETA 4C 30° D=12X12X76X25;;FRESA DE TOPO;FRESAMENTO;2;87,46;102,94;376,76;653068;5.102*;30/07/2019;;8;0
KENNAMETAL;INDAIATUBA;3860910;MASTFCR09CA11F WG CÁPSULA AJUSTÁVEL DWG1848883;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;692,4;823,49;2470,47;653097;5.102*;30/07/2019;;0;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;SS4008;SS4008 PARAFUSO DO CALÇO SIR/SER;;PARAFUSO;COMPONENTES;3;5;5;15;6531;5.102*;21/12/2021;;10;0
SUPORTES BRASIL;SÃO CAETANO DO SUL;PTM2,5X6;PARAFUSO TORX M2,5 X 6;;PARAFUSO;COMPONENTES;50;1,5;1,5;5,5;6531;5.102*;21/12/2021;;10;0
KENNAMETAL;INDAIATUBA;4143781;VDS403A05000 WU25PD D=5.0 8XD COM REFRI;;BROCA;FURAÇÃO;1;217,28;258,13;944,76;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5550906;HNPJ0704ANSNGD WP40PM;;INSERTO;FRESAMENTO;70;24,28;28,31;103,61;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826024;40040400T011 RETA 4C 30° D=4X4X50X11;;FRESA DE TOPO;FRESAMENTO;1;36,92;43,46;159,06;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;3;32,68;38,47;140,8;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5880393;40010400T012 ESF 2C 30° D=4X4X50X12;;FRESA DE TOPO;FRESAMENTO;1;44,31;52,15;190,87;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5880398;40010600T020 ESF 2C 30° D=6X6X63X20;;FRESA DE TOPO;FRESAMENTO;1;47,34;55,72;203,94;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5880401;40010800T020 ESF 2C 30° D=8X8X63X20;;FRESA DE TOPO;FRESAMENTO;1;58,16;68,45;250,53;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;3526093;M41400 LIMA ROTATIVA SF03MM 3/8HD X 3/4CL X 6MM;;LIMA;ROTATIVA;3;30,09;38,59;141,24;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;2;42,88;50,47;184,72;653346;5.102*;31/07/2019;;8;0
KENNAMETAL;INDAIATUBA;1920436;477712005LT RETA 4C VARIMILL D=12X12X83X26;;FRESA DE TOPO;MOLDES E MATRIZES;2;157,7;183,88;673;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;3;32,68;38,47;140,8;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;3;42,88;50,47;184,72;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;6085592;40041000T022S RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;3;65,74;77,37;283,17;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;6085595;40041200T025S RETA 4C 30° D=12X12X76X25;;FRESA DE TOPO;FRESAMENTO;3;87,46;102,94;376,76;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;6172444;VTSFT-TC6511 WP49EG M5X0,8 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;2;30,58;40,62;148,67;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;1;32,68;38,47;140,8;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;1;42,88;50,47;184,72;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826040;40041000T022 RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;1;65,74;77,37;283,17;653549;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;3577934;BDMT11T308ER-MS TN6425 R0,8;;INSERTO;FRESAMENTO;30;19,65;22,91;83,85;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;3859301;BDGT11T308FR-AL THR-S;;INSERTO;FRESAMENTO;10;24,03;28,02;102,55;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;1920430;477706002LT RETA 4C VARIMILL D=6X6X57X13;;FRESA DE TOPO;MOLDES E MATRIZES;3;62,58;72,97;267,07;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;6085580;40040500T013S RETA 4C 30° D=5X5X50X13;;FRESA DE TOPO;FRESAMENTO;2;34,84;41;150,06;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826032;40040600T016 RETA 4C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;4;32,68;38,47;140,8;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826036;40040800T020 RETA 4C 30° D=8X8X50X20;;FRESA DE TOPO;FRESAMENTO;4;42,88;50,47;184,72;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826113;40041000T022.. RETA 4C 30° D=10X10X72X22;;FRESA DE TOPO;FRESAMENTO;1;54,78;64,48;236;653583;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;1860625;758512005LT TOROIDAL 4C D=12X12X125X18 R0,5;;FRESA DE TOPO;FRESAMENTO;2;286,46;327,7;1199,38;653702;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;1920436;477712005LT RETA 4C VARIMILL D=12X12X83X26;;FRESA DE TOPO;MOLDES E MATRIZES;2;157,7;183,88;673;653702;5.102*;08/01/2019;;8;0
KENNAMETAL;INDAIATUBA;5826020;40040300T009 RETA 4C 30° D=3X3X38X9;;FRESA DE TOPO;FRESAMENTO;2;29,68;34,93;127,84;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;3577973;BDMT070304ER-ML TN6405 R0,4;;INSERTO;FRESAMENTO;50;17,69;20,63;75,51;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;4144172;VDS201A10000 WU25PD D=10.0 3XD SEM REFRI;;BROCA;FURAÇÃO;2;97,72;116,09;424,89;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;4148193;VDS202A06000 WU25PD D=6.0 5XD SEM REFRI;;BROCA;FURAÇÃO;2;98,89;117,48;429,98;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;4148207;VDS202A07000 WU25PD D=7.0 5XD SEM REFRI;;BROCA;FURAÇÃO;2;104,69;124,37;455,19;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;4148220;VDS202A08000 WU25PD D=8.0 5XD SEM REFRI;;BROCA;FURAÇÃO;1;108,15;128,49;470,27;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;4169691;WMTC030L12CMW17 WU25PT;;INSERTO;TORNEAMENTO;10;29,64;34,56;126,49;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;2;33,8;74,82;164,33;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;6172495;VTSFT-TC6550 WP49EG M10X1,5 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;39,92;85,41;163,33;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;6172495;VTSFT-TC6550 WP49EG M10X1,5 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;1;39,92;85,41;163,33;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;5873502;40020600T016 RETA 2C 30° D=6X6X50X16;;FRESA DE TOPO;FRESAMENTO;1;32,68;38,47;140,8;653748;5.102*;08/02/2019;;8;0
KENNAMETAL;INDAIATUBA;6172485;VTSFT-TC6518 WP49EG M8X1,25 DIN371 6H C FURO CEGO;;MACHO;ROSQUEAMENTO;5;33,8;74,82;164,33;653804;5.102*;08/05/2019;;8;0
BASFIX/ BTFIXO;CAXIAS DO SUL;20ER040;20ER040M ER D=4;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;17,31;20,75;63,91;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;20ER060;20ER060M ER D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;17,31;20,75;63,91;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;20ER080;20ER080M ER D=8;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;17,31;20,75;63,91;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER060;40ER060M ER D=6;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;26,48;33,69;103,76;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER080;40ER080M ER D=8;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;26,48;33,69;103,76;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER100;40ER100M ER D=10;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;26,48;33,69;103,76;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER120;40ER120M ER D=12;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;26,48;33,69;103,76;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;40ER160;40ER160M ER D=16;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;3;26,48;33,69;103,76;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;1238;ADAPTADOR PARA MANDRIL TAM. 1 - 3,50 X 2,70 - (M3 - M5 - 1/8);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;137,55;183,06;563,82;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5396;CONE REDUTOR BT 50 X BT 40;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;391;496,95;1530,06;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;5176;MANDRIL COM CHAVE CAPAC. 1,00 - 16,00MM - ENC. B16 - PESADO EXTRA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;65;101,09;311,35;65384;6,102;18/01/2019;;0;0
BASFIX/ BTFIXO;CAXIAS DO SUL;926;PINCA DMC06 6,00MM (KOJEX);;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;1;122,15;128,11;396,21;65384;6,102;18/01/2019;;0;0
KENNAMETAL;INDAIATUBA;179;PINO FIXACAO BT 40 - 45G - COM REFRIGERACAO INTERNA;;PARTES E ACESSORIOS PARA MAQUINAS;FIXAÇÃO;30;14,55;19,23;59,22;65384;6,102;18/01/2019;;0;0
